641,451,14,1,0,0,0,0,451,1820,454,65,20,1,0,0,11,442,615,330,107,43,8,2,1,69,279,353,260,139,49,28,0,22,138,235,244,165,110,66,0,8,42,112,173,129,106,145,0,1,12,49,92,104,90,130,0,0,6,35,81,137,118,696
640,452,16,0,0,0,0,0,448,1821,445,82,15,7,1,3,13,443,591,308,127,43,15,9,1,69,301,346,241,137,51,33,1,23,134,220,255,159,94,82,0,7,46,132,178,143,104,109,0,4,11,56,76,105,87,140,0,3,14,34,79,121,130,695
641,451,11,1,0,0,0,0,451,1820,442,69,22,8,1,0,14,454,615,279,138,42,12,6,1,65,330,353,235,112,49,35,0,20,107,260,244,173,92,81,0,1,43,139,165,129,104,137,0,0,8,49,110,106,90,118,0,0,2,28,66,145,130,696
640,448,13,1,1,0,0,0,452,1821,443,69,23,7,4,3,16,445,591,301,134,46,11,14,0,82,308,346,220,132,56,34,0,15,127,241,255,178,76,79,0,7,43,137,159,143,105,121,0,1,15,51,94,104,87,130,0,3,9,33,82,109,140,695
300,217,21,2,1,0,1,0,213,1167,538,129,25,12,3,9,30,554,793,474,166,64,24,20,8,112,509,559,303,120,52,54,1,39,157,295,256,170,86,74,1,6,63,142,164,148,92,122,0,4,20,52,83,88,60,135,0,5,24,56,79,136,125,737
300,213,30,8,1,1,0,0,217,1167,554,112,39,6,4,5,21,538,793,509,157,63,20,24,2,129,474,559,295,142,52,56,1,25,166,303,256,164,83,79,0,12,64,120,170,148,88,136,1,3,24,52,86,92,60,125,0,9,20,54,74,122,135,737
324,196,15,2,0,0,1,2,202,1204,537,116,31,8,2,6,20,521,875,488,144,51,19,11,7,142,456,583,307,134,48,38,0,24,163,295,248,179,88,76,0,8,52,142,178,137,107,114,0,6,13,47,81,114,63,118,0,6,15,41,84,111,113,787
324,202,20,7,0,0,0,0,196,1204,521,142,24,8,6,6,15,537,875,456,163,52,13,15,2,116,488,583,295,142,47,41,0,31,144,307,248,178,81,84,0,8,51,134,179,137,114,111,1,2,19,48,88,107,63,113,2,6,11,38,76,114,118,787
333,283,22,2,1,1,0,0,290,1509,497,122,30,8,3,2,15,502,789,404,178,47,18,18,3,116,396,401,277,125,52,41,2,28,182,280,259,141,86,86,0,6,65,115,171,123,68,125,0,1,15,46,69,102,57,110,1,3,8,48,86,127,116,889
333,290,15,3,2,0,0,1,283,1509,502,116,28,6,1,3,22,497,789,396,182,65,15,8,2,122,404,401,280,115,46,48,1,30,178,277,259,171,69,86,1,8,47,125,141,123,102,127,0,3,18,52,86,68,57,116,0,2,18,41,86,125,110,889
