3350,1302,13,0,0,0,0,0,1293,2879,374,1,0,0,0,0,16,367,286,8,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,1489,40,0,0,0,0,0,1494,2689,366,2,0,0,0,0,32,374,264,9,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,1293,16,0,0,0,0,0,1302,2879,367,0,0,0,0,0,13,374,286,9,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,1494,32,0,0,0,0,0,1489,2689,374,4,0,0,0,0,40,366,264,7,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,1417,41,0,0,0,0,0,1404,2865,431,9,1,0,0,0,34,415,331,51,1,2,1,0,0,13,40,22,8,2,1,0,0,0,2,3,9,3,3,1,0,0,0,1,3,2,2,3,0,0,0,0,4,1,1,4,0,0,0,0,0,2,6,15
2746,1404,34,0,0,0,0,0,1417,2865,415,13,0,0,0,0,41,431,331,40,2,0,0,0,0,9,51,22,3,1,0,0,0,1,1,8,9,3,4,0,0,0,2,2,3,2,1,2,0,0,1,1,3,2,1,6,0,0,0,0,1,3,4,15
2918,1256,14,4,0,0,0,0,1258,3014,418,9,5,0,0,0,16,409,369,36,7,4,1,1,1,15,38,21,1,1,2,7,0,6,3,6,3,2,5,1,0,1,1,4,3,0,2,1,0,0,1,3,4,3,1,2,0,0,1,3,3,2,3,11
2918,1258,16,1,0,0,0,0,1256,3014,409,15,6,1,0,0,14,418,369,38,3,1,1,1,4,9,36,21,6,4,3,3,0,5,7,1,3,3,4,3,0,0,4,1,2,0,3,2,0,0,1,2,5,2,1,3,0,0,1,7,1,1,2,11
2381,1413,47,0,0,0,0,0,1381,2892,515,22,0,1,0,0,49,495,441,52,10,1,0,0,0,18,39,38,15,4,1,2,0,0,7,13,18,1,0,3,0,0,0,2,2,3,5,2,0,0,0,1,0,4,1,3,0,0,0,0,2,2,4,10
2381,1381,49,0,0,0,0,0,1413,2892,495,18,0,0,0,0,47,515,441,39,7,0,0,0,0,22,52,38,13,2,1,0,0,0,10,15,18,2,0,2,0,1,1,4,1,3,4,2,0,0,0,1,0,5,1,4,0,0,0,2,3,2,3,10
